c_accountid,d_observation_date,c_entity, n_account_balance ,d_acq_date,n_active_num,n_tel_notel,d_last_payment_date,n_pay_30,n_pay_60,n_pay_90,n_pay_180,n_pay_count_30,n_pay_count_60,n_pay_count_90,n_pay_count_180,c_type_of_portfolio_rap,d_last_sms_date,n_sms_count,d_rpc_date,n_deceased,n_bancrupcy_failed_lawsuits_etc,d_lawsuit_date,d_payment_order_date,d_title_day,d_execution_date,d_unsuccesfull_exe_date,d_maturity_date,n_in_dialler_obs_day,n_arrangement_active,d_inactivation_date,d_last_broken_date,c_subregion,gender,age,d_last_inbound_date,Target_Amount,Target
4198719,01/01/2022,Entity 3, 311.22 ,02/09/2018,1,1,,0,0,0,0,0,0,0,0,telecom,21/12/2021,6,,0,0,,,,,,18/05/2016,1,0,,,Subregion_28,M,36,,312,1
4188226,01/01/2022,Entity 3, 311.90 ,02/09/2018,1,1,,0,0,0,0,0,0,0,0,telecom,21/12/2021,5,,0,0,,,,,,24/02/2016,1,0,,,NULL,K,42,,0,0
4189146,01/01/2022,Entity 3, 571.97 ,02/09/2018,1,1,,0,0,0,0,0,0,0,0,telecom,,0,,0,0,22/07/2019,06/12/2019,28/01/2020,08/02/2020,,20/08/2016,1,0,,,NULL,K,42,29/11/2021,0,0
4189186,01/01/2022,Entity 3, 747.78 ,02/09/2018,2,1,,0,0,0,0,0,0,0,0,telecom,,0,,0,0,22/07/2019,16/09/2019,24/12/2019,30/12/2019,,14/11/2016,1,0,,,Subregion_28,K,37,,0,0
4189207,01/01/2022,Entity 3," 1,554.48 ",02/09/2018,5,1,,0,0,0,0,0,0,0,0,telecom,,0,,0,0,22/07/2019,15/10/2019,14/03/2020,10/04/2020,,30/07/2016,1,0,,,Subregion_47,K,28,05/12/2021,0,0
4189220,01/01/2022,Entity 3, 409.18 ,02/09/2018,1,1,,0,0,0,0,0,0,0,0,telecom,,0,,0,0,,,,,,23/01/2016,1,0,,,Subregion_6,K,40,,0,0
4193980,01/01/2022,Entity 3," 1,446.54 ",02/09/2018,1,1,,0,0,0,0,0,0,0,0,telecom,,0,,0,0,22/07/2019,,,,,22/08/2016,1,0,,,Subregion_43,M,34,,0,0
4194721,01/01/2022,Entity 3, 355.23 ,02/09/2018,1,1,,0,0,0,0,0,0,0,0,telecom,28/12/2021,8,17/12/2021,0,0,23/07/2019,20/10/2019,,,,01/11/2016,1,0,,,NULL,M,30,,355.55,1
4194834,01/01/2022,Entity 3, 807.38 ,02/09/2018,1,1,,0,0,0,0,0,0,0,0,telecom,,0,,0,0,28/07/2019,19/04/2020,24/07/2020,26/07/2020,29/03/2021,25/11/2016,1,0,,,Subregion_59,K,43,,0,0
4201259,01/01/2022,Entity 3, 489.53 ,02/09/2018,1,1,,0,0,0,0,0,0,0,0,telecom,10/12/2021,1,,0,0,23/07/2019,24/11/2019,26/01/2020,28/01/2020,,06/12/2016,1,0,,,Subregion_48,M,40,,0,0
4195665,01/01/2022,Entity 3, 719.82 ,02/09/2018,1,1,,0,0,0,0,0,0,0,0,telecom,21/12/2021,5,,0,0,,,,,,26/03/2016,1,0,,,Subregion_46,M,39,,0,0
4197354,01/01/2022,Entity 3, 347.98 ,02/09/2018,2,1,,0,0,0,0,0,0,0,0,telecom,10/12/2021,1,,0,0,28/07/2019,29/09/2019,28/01/2020,28/01/2020,,29/07/2016,1,0,,,Subregion_50,M,32,,0,0
4187586,01/01/2022,Entity 3, 581.49 ,02/09/2018,1,1,,0,0,0,0,0,0,0,0,telecom,,0,,0,0,22/07/2019,05/11/2019,10/01/2020,21/01/2020,,06/12/2016,1,0,,,Subregion_3,M,32,,0,0
3907273,01/01/2022,Entity 4," 9,965.31 ",19/12/2017,2,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,31/03/2018,16/04/2018,17/07/2018,17/07/2018,21/06/2019,16/03/2013,1,1,13/03/2020,13/03/2020,NULL,K,49,,0,0
3907290,01/01/2022,Entity 4," 16,447.32 ",19/12/2017,2,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,31/12/2017,16/01/2018,17/03/2018,17/03/2018,17/02/2020,28/06/2015,1,0,,,NULL,K,56,,0,0
3907301,01/01/2022,Entity 4," 28,712.28 ",19/12/2017,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,31/12/2017,21/01/2018,02/03/2018,02/03/2018,27/06/2020,11/01/2016,1,0,,,NULL,K,46,,0,0
3907313,01/01/2022,Entity 4," 41,568.06 ",19/12/2017,2,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,31/12/2017,19/01/2018,03/03/2018,03/03/2018,,05/09/2015,1,0,13/03/2020,13/03/2020,NULL,M,30,,870,1
3907384,01/01/2022,Entity 4," 44,312.79 ",19/12/2017,1,1,12/09/2021,0,0,0,450,0,0,0,1,banking,27/12/2021,2,,0,0,31/12/2017,16/01/2018,27/02/2018,27/02/2018,28/05/2021,28/02/2015,1,1,08/06/2021,22/10/2021,NULL,K,55,,300,1
3907473,01/01/2022,Entity 4," 44,188.58 ",19/12/2017,2,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,14/04/2019,,,,,11/01/2016,1,0,,,NULL,K,41,06/12/2021,0,0
3907569,01/01/2022,Entity 4," 41,098.65 ",19/12/2017,1,1,23/11/2021,0,600,1200,2400,0,1,2,4,banking,,0,,0,0,31/12/2017,20/01/2018,18/02/2018,18/02/2018,13/04/2020,13/08/2016,1,1,,13/03/2020,NULL,K,48,,1200,1
3907585,01/01/2022,Entity 4, 740.13 ,19/12/2017,1,1,31/12/2021,100,400,400,850,1,2,2,4,banking,27/11/2021,1,,0,0,31/12/2017,,,,,20/01/2015,1,1,24/09/2021,07/12/2021,NULL,K,57,,200,1
3907622,01/01/2022,Entity 4," 9,403.54 ",19/12/2017,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,31/12/2017,13/01/2018,26/02/2018,26/02/2018,,24/02/2013,1,0,,,NULL,K,56,,0,0
3907623,01/01/2022,Entity 4," 15,519.68 ",19/12/2017,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,31/12/2017,12/01/2018,16/03/2018,16/03/2018,20/10/2019,13/04/2014,1,0,,,NULL,M,42,,0,0
3907631,01/01/2022,Entity 4," 18,200.06 ",19/12/2017,2,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,31/12/2017,15/01/2018,13/02/2018,13/02/2018,13/11/2020,25/04/2015,1,0,,,NULL,M,65,,0,0
3907666,01/01/2022,Entity 4," 33,616.72 ",19/12/2017,3,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,29/07/2019,29/10/2019,17/01/2020,17/01/2020,,13/08/2016,1,0,,,NULL,M,37,,0,0
3907672,01/01/2022,Entity 4," 187,006.39 ",19/12/2017,1,1,,0,0,0,0,0,0,0,0,banking,10/12/2021,1,,0,0,,,,,,11/01/2016,1,0,,,NULL,M,37,,0,0
3907705,01/01/2022,Entity 4," 12,460.30 ",19/12/2017,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,31/12/2017,21/01/2018,01/04/2018,01/04/2018,20/02/2021,14/04/2013,1,0,,,NULL,K,66,,0,0
3907796,01/01/2022,Entity 4," 9,532.27 ",19/12/2017,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,26/06/2018,06/08/2018,01/10/2018,01/10/2018,21/06/2019,06/06/2012,1,0,,,NULL,K,41,,0,0
3907808,01/01/2022,Entity 4," 22,737.63 ",19/12/2017,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,14/04/2019,02/08/2019,01/11/2019,01/11/2019,29/05/2020,15/05/2016,1,0,,,NULL,K,35,,0,0
3907861,01/01/2022,Entity 4," 3,346.73 ",19/12/2017,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,31/12/2017,,,,,21/12/2014,1,0,,,NULL,K,76,,0,0
3907863,01/01/2022,Entity 4," 3,223.16 ",19/12/2017,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,16/03/2018,26/03/2018,26/05/2018,26/05/2018,08/11/2020,23/04/2013,1,0,,,NULL,M,52,,0,0
3907884,01/01/2022,Entity 4," 61,563.70 ",19/12/2017,2,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,14/04/2019,,,,,02/02/2015,1,0,,,NULL,M,66,,0,0
3909189,01/01/2022,Entity 4," 3,962.48 ",19/12/2017,1,1,28/11/2021,0,350,701,1745,0,1,3,6,banking,,0,,0,0,16/03/2018,19/03/2018,21/05/2018,21/05/2018,,01/11/2015,1,1,28/08/2021,28/08/2021,NULL,K,42,,1050,1
3854717,01/01/2022,Entity 5," 2,757.56 ",23/11/2018,4,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,,,,,,11/02/2015,1,0,,,NULL,M,37,,0,0
3854836,01/01/2022,Entity 5, 137.97 ,23/11/2018,3,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,25/03/2019,05/05/2019,06/07/2019,04/08/2019,10/11/2020,21/10/2016,1,0,,,NULL,M,49,,0,0
3854902,01/01/2022,Entity 5, 25.32 ,23/11/2018,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,02/03/2019,10/04/2019,04/11/2019,29/11/2019,30/12/2020,22/06/2010,1,0,,,NULL,M,67,,0,0
3855024,01/01/2022,Entity 5, 224.61 ,23/11/2018,4,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,17/03/2019,30/03/2019,,26/11/2019,30/06/2020,28/04/2017,1,0,,,NULL,M,56,,0,0
3855037,01/01/2022,Entity 5, 225.72 ,23/11/2018,5,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,15/04/2019,13/05/2019,15/02/2020,02/03/2020,30/06/2020,27/06/2014,1,0,,,NULL,K,53,,0,0
3855241,01/01/2022,Entity 5, 28.01 ,23/11/2018,2,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,05/05/2019,31/05/2019,27/06/2020,18/07/2020,19/12/2020,04/01/2012,1,0,,,NULL,M,39,,0,0
3855750,01/01/2022,Entity 5, 846.00 ,23/11/2018,3,1,,0,0,0,0,0,0,0,0,banking,27/12/2021,2,,0,0,20/05/2019,31/05/2019,08/06/2020,30/06/2020,18/12/2020,22/05/2017,1,0,,,NULL,N,-9999,27/12/2021,0,0
3855840,01/01/2022,Entity 5, 90.06 ,23/11/2018,2,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,20/05/2019,31/05/2019,10/04/2020,27/04/2020,13/11/2020,11/07/2016,1,0,,,NULL,M,39,,0,0
3865281,01/01/2022,Entity 5, 17.61 ,23/11/2018,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,08/06/2019,21/06/2019,25/05/2020,07/06/2020,29/12/2020,31/12/2012,1,0,,,NULL,K,70,,0,0
3865285,01/01/2022,Entity 5, 357.05 ,23/11/2018,16,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,15/04/2019,14/05/2019,22/06/2020,18/07/2020,13/12/2020,05/03/2014,1,0,,,NULL,K,42,,0,0
3867980,01/01/2022,Entity 5," 1,477.01 ",23/11/2018,6,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,05/03/2019,08/04/2019,11/11/2019,25/11/2019,23/05/2020,23/03/2016,1,0,,,NULL,M,57,,0,0
3868034,01/01/2022,Entity 5, 157.46 ,23/11/2018,3,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,02/03/2019,19/03/2019,02/12/2019,03/02/2020,23/06/2020,01/01/2016,1,0,,,NULL,M,54,,0,0
3868276,01/01/2022,Entity 5, 701.15 ,23/11/2018,4,1,,0,0,0,0,0,0,0,0,banking,10/12/2021,1,,0,0,15/04/2019,12/05/2019,15/02/2020,02/03/2020,13/11/2020,18/07/2014,1,0,,,NULL,M,34,,300,1
3900745,01/01/2022,Entity 4," 19,980.01 ",19/12/2017,6,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,31/12/2017,22/01/2018,14/04/2018,14/04/2018,18/07/2020,25/02/2014,1,0,,,NULL,M,46,,0,0
3900770,01/01/2022,Entity 4," 34,622.42 ",19/12/2017,3,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,31/12/2017,12/01/2018,12/03/2018,12/03/2018,14/03/2020,02/02/2015,1,0,,,NULL,M,58,,0,0
3900787,01/01/2022,Entity 4," 8,777.07 ",19/12/2017,8,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,14/04/2019,,,,,06/05/2013,1,0,,,NULL,M,54,,0,0
3900805,01/01/2022,Entity 4," 68,372.63 ",19/12/2017,3,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,31/12/2017,21/01/2018,15/07/2018,15/07/2018,11/05/2020,25/11/2012,1,0,,,NULL,M,37,,0,0
3900834,01/01/2022,Entity 4," 30,647.86 ",19/12/2017,8,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,14/04/2019,,,,,14/04/2014,1,0,,,NULL,M,44,,0,0
3900880,01/01/2022,Entity 4," 21,279.93 ",19/12/2017,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,31/12/2017,12/01/2018,12/03/2018,12/03/2018,24/07/2020,13/01/2014,1,0,,,NULL,K,49,,0,0
3900988,01/01/2022,Entity 4," 2,712.98 ",19/12/2017,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,31/12/2017,16/01/2018,24/02/2018,24/02/2018,14/09/2018,01/11/2015,1,0,,,NULL,M,55,,0,0
3901004,01/01/2022,Entity 4," 5,095.80 ",19/12/2017,4,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,31/12/2017,15/01/2018,12/03/2018,12/03/2018,,06/06/2012,1,0,,,NULL,M,47,,0,0
3901016,01/01/2022,Entity 4," 49,080.31 ",19/12/2017,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,31/12/2017,14/01/2018,25/03/2018,25/03/2018,19/04/2020,31/07/2012,1,0,,,NULL,K,44,,0,0
3859773,01/01/2022,Entity 5, 265.60 ,23/11/2018,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,15/04/2019,14/05/2019,27/06/2020,18/07/2020,21/12/2020,07/09/2015,1,0,,,NULL,K,54,,0,0
3859789,01/01/2022,Entity 5, 85.05 ,23/11/2018,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,02/04/2019,23/04/2019,08/03/2020,27/03/2020,29/09/2020,,1,0,,,NULL,K,38,,0,0
3859882,01/01/2022,Entity 5," 1,132.22 ",23/11/2018,2,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,05/03/2019,13/04/2019,25/11/2019,01/12/2019,12/12/2020,20/06/2016,1,0,,,NULL,M,60,,0,0
3859892,01/01/2022,Entity 5, 162.99 ,23/11/2018,3,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,15/04/2019,17/05/2019,08/06/2020,30/06/2020,29/08/2020,20/12/2013,1,0,,,NULL,M,46,,0,0
3859986,01/01/2022,Entity 5, 256.74 ,23/11/2018,2,1,,0,0,0,0,0,0,0,0,banking,,0,,1,1,15/04/2019,14/05/2019,08/03/2020,27/03/2020,30/06/2020,11/07/2014,1,0,,,NULL,K,50,,0,0
3860194,01/01/2022,Entity 5, 150.81 ,23/11/2018,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,21/05/2019,08/06/2019,08/06/2020,30/06/2020,27/11/2020,11/03/2015,1,0,,,NULL,M,58,,0,0
3863609,01/01/2022,Entity 5, 101.75 ,23/11/2018,2,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,02/04/2019,26/04/2019,08/03/2020,27/03/2020,20/11/2020,30/06/2014,1,0,,27/09/2021,NULL,M,53,,0,0
3863989,01/01/2022,Entity 5, 240.82 ,23/11/2018,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,25/03/2019,21/04/2019,21/06/2019,15/07/2019,17/11/2019,18/04/2017,1,0,,,NULL,M,51,,0,0
3864017,01/01/2022,Entity 5, 91.55 ,23/11/2018,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,18/03/2019,30/03/2019,09/02/2020,02/03/2020,23/11/2020,19/12/2016,1,0,,,NULL,M,40,,0,0
3864083,01/01/2022,Entity 5, 52.80 ,23/11/2018,3,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,02/03/2019,19/03/2019,06/01/2020,13/01/2020,30/06/2020,21/10/2011,1,0,,,NULL,M,59,,0,0
3865896,01/01/2022,Entity 5, 133.19 ,23/11/2018,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,15/04/2019,14/05/2019,25/02/2020,02/03/2020,23/10/2020,,1,0,,,NULL,K,53,,0,0
3865948,01/01/2022,Entity 5, 220.25 ,23/11/2018,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,02/04/2019,30/04/2019,08/03/2020,27/03/2020,27/11/2020,31/07/2015,1,0,,,NULL,M,47,,0,0
3865951,01/01/2022,Entity 5," 2,427.01 ",23/11/2018,5,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,08/09/2020,17/07/2021,,,,05/08/2016,1,0,,,NULL,M,49,,0,0
3901734,01/01/2022,Entity 4," 5,877.67 ",19/12/2017,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,31/12/2017,16/01/2018,19/03/2018,19/03/2018,,08/11/2015,1,0,,,NULL,M,34,,0,0
3901747,01/01/2022,Entity 4," 15,506.41 ",19/12/2017,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,26/06/2018,15/07/2018,04/09/2018,04/09/2018,,01/12/2014,1,0,,,NULL,K,65,,0,0
3901755,01/01/2022,Entity 4," 144,408.08 ",19/12/2017,2,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,03/03/2018,17/03/2018,11/05/2018,11/05/2018,09/06/2020,02/07/2016,1,0,,,NULL,M,35,,0,0
3901835,01/01/2022,Entity 4," 4,067.37 ",19/12/2017,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,14/04/2019,07/06/2019,20/07/2019,20/07/2019,11/12/2020,,1,0,,,NULL,K,52,,0,0
3901851,01/01/2022,Entity 4," 37,933.79 ",19/12/2017,4,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,16/03/2018,31/03/2018,29/05/2018,29/05/2018,,11/01/2016,1,0,,,NULL,K,48,,0,0
3901854,01/01/2022,Entity 4," 4,975.20 ",19/12/2017,2,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,14/04/2019,,,,,21/06/2016,1,0,,,NULL,M,32,,0,0
3901868,01/01/2022,Entity 4," 74,635.55 ",19/12/2017,3,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,14/04/2019,07/05/2019,21/06/2019,21/06/2019,18/09/2020,12/06/2016,1,0,,,NULL,M,45,,0,0
3901902,01/01/2022,Entity 4," 10,786.07 ",19/12/2017,3,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,31/12/2017,26/06/2020,03/01/2021,03/01/2021,,02/05/2016,1,0,,,NULL,M,60,,0,0
3901907,01/01/2022,Entity 4," 50,750.00 ",19/12/2017,1,1,14/11/2021,0,200,200,1000,0,1,1,4,banking,,0,17/12/2021,0,0,16/03/2018,07/04/2018,01/06/2018,01/06/2018,,24/04/2015,1,1,21/08/2021,21/08/2021,NULL,K,55,,500,1
3901945,01/01/2022,Entity 4," 63,272.22 ",19/12/2017,1,1,31/12/2021,100,200,300,600,1,2,3,6,banking,,0,,0,0,26/06/2018,22/07/2018,15/09/2018,15/09/2018,05/02/2021,22/12/2012,1,0,,,NULL,M,57,,100,1
3904509,01/01/2022,Entity 4, 600.00 ,19/12/2017,1,1,23/10/2021,0,0,67.65,67.65,0,0,1,1,banking,14/11/2021,2,,0,0,31/12/2017,,,,,29/11/2015,1,0,17/10/2021,24/10/2021,NULL,K,43,,100,1
3904554,01/01/2022,Entity 4," 37,920.99 ",19/12/2017,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,14/04/2019,23/09/2019,11/01/2020,11/01/2020,,06/06/2015,1,0,,,NULL,K,43,,0,0
3904563,01/01/2022,Entity 4," 10,769.93 ",19/12/2017,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,16/07/2019,10/09/2019,15/11/2019,15/11/2019,01/12/2020,05/03/2016,1,0,,,NULL,M,53,,0,0
3904604,01/01/2022,Entity 4," 12,376.81 ",19/12/2017,1,1,09/10/2021,0,0,400,1400,0,0,1,3,banking,10/12/2021,2,,0,0,31/12/2017,21/01/2018,11/03/2018,11/03/2018,02/03/2020,18/01/2016,1,0,04/10/2021,07/12/2021,NULL,K,55,,0,0
3904749,01/01/2022,Entity 4," 40,553.55 ",19/12/2017,1,1,,0,0,0,0,0,0,0,0,banking,,0,13/11/2021,0,0,31/12/2017,13/01/2018,16/03/2018,16/03/2018,,11/01/2016,1,1,03/10/2021,03/10/2021,NULL,M,40,,500,1
3904795,01/01/2022,Entity 4," 23,271.13 ",19/12/2017,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,31/12/2017,23/01/2018,06/03/2018,06/03/2018,13/11/2020,11/04/2014,1,0,,,NULL,M,66,,0,0
3904840,01/01/2022,Entity 4," 1,329.36 ",19/12/2017,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,14/04/2019,,,,,26/01/2015,1,0,,,NULL,N,-9999,,0,0
3904891,01/01/2022,Entity 4," 2,233.26 ",19/12/2017,1,1,,0,0,0,0,0,0,0,0,banking,,0,,1,0,31/12/2017,16/01/2018,09/07/2018,09/07/2018,,21/10/2014,1,0,,,NULL,K,67,,0,0
3904971,01/01/2022,Entity 4," 33,528.71 ",19/12/2017,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,14/04/2019,08/06/2019,09/08/2019,09/08/2019,27/11/2020,14/04/2014,1,0,,,NULL,M,63,,0,0
3905102,01/01/2022,Entity 4," 17,217.67 ",19/12/2017,2,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,31/12/2017,19/01/2018,17/03/2018,17/03/2018,26/05/2018,21/02/2014,1,0,08/08/2020,08/08/2020,NULL,K,59,,220,1
3905105,01/01/2022,Entity 4," 56,622.33 ",19/12/2017,4,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,26/06/2018,10/07/2018,25/09/2018,25/09/2018,,11/01/2016,1,1,07/07/2020,20/07/2021,NULL,M,46,,0,0
3905106,01/01/2022,Entity 4," 1,627.53 ",19/12/2017,1,1,02/10/2021,0,0,0,250,0,0,0,2,banking,,0,,0,0,31/12/2017,,,,,06/08/2016,1,1,08/12/2020,18/09/2021,NULL,K,36,,250,1
3905112,01/01/2022,Entity 4," 21,071.17 ",19/12/2017,2,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,31/12/2017,14/01/2018,22/04/2018,22/04/2018,20/03/2020,16/08/2016,1,0,,,NULL,M,58,,0,0
3905155,01/01/2022,Entity 4," 12,613.30 ",19/12/2017,4,1,,0,0,0,0,0,0,0,0,banking,13/11/2021,6,,0,0,31/12/2017,22/01/2018,01/04/2018,01/04/2018,,13/08/2016,1,0,31/10/2021,12/11/2021,NULL,M,47,,500,1
3905209,01/01/2022,Entity 4," 111,848.35 ",19/12/2017,2,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,31/12/2017,12/01/2018,23/02/2018,23/02/2018,06/04/2019,18/10/2015,1,0,,,NULL,M,42,,0,0
3851979,01/01/2022,Entity 5," 1,663.58 ",23/11/2018,5,1,,0,0,0,0,0,0,0,0,banking,10/12/2021,1,14/11/2021,0,0,05/03/2019,08/04/2019,11/11/2019,25/11/2019,24/06/2020,04/05/2016,1,0,,,NULL,M,44,,0,0
3852261,01/01/2022,Entity 5, 157.26 ,23/11/2018,3,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,15/04/2019,13/05/2019,08/03/2020,27/03/2020,09/06/2020,23/07/2012,1,0,,,NULL,K,38,,0,0
3852536,01/01/2022,Entity 5," 1,684.59 ",23/11/2018,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,,,,,,10/03/2017,1,0,,,NULL,K,48,,0,0
3852778,01/01/2022,Entity 5, 141.57 ,23/11/2018,9,1,,0,0,0,0,0,0,0,0,banking,,0,,1,0,05/05/2019,20/05/2019,25/05/2020,20/06/2020,14/12/2020,15/04/2014,1,0,,,NULL,M,40,,0,0
3868585,01/01/2022,Entity 5, 708.77 ,23/11/2018,3,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,,,,,,22/05/2014,1,0,,,NULL,M,51,,0,0
3868666,01/01/2022,Entity 5," 11,547.78 ",23/11/2018,2,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,,,,,,19/06/2015,1,0,,,NULL,M,47,,0,0
3900227,01/01/2022,Entity 4," 145,703.24 ",19/12/2017,2,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,31/12/2017,20/01/2018,17/03/2018,20/03/2018,26/07/2021,02/02/2015,1,1,13/03/2020,13/03/2020,NULL,M,42,,0,0
3900292,01/01/2022,Entity 4," 100,146.09 ",19/12/2017,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,09/07/2019,,,,,06/12/2015,1,1,13/03/2020,13/03/2020,NULL,M,67,,0,0
3900315,01/01/2022,Entity 4," 15,208.53 ",19/12/2017,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,16/03/2018,20/04/2018,29/05/2018,29/05/2018,30/04/2021,06/06/2012,1,1,,,NULL,K,47,,0,0
3900349,01/01/2022,Entity 4," 27,344.59 ",19/12/2017,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,31/12/2017,29/01/2018,09/03/2018,09/03/2018,28/08/2020,19/12/2015,1,0,,,NULL,M,39,,0,0
3900439,01/01/2022,Entity 4," 1,548.95 ",19/12/2017,2,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,31/12/2017,19/01/2018,12/03/2018,12/03/2018,04/01/2021,,1,0,,,NULL,M,39,,0,0
3900449,01/01/2022,Entity 4," 81,921.89 ",19/12/2017,4,1,31/12/2021,300,600,900,1800,1,2,3,6,banking,,0,,0,0,31/12/2017,,,,,09/09/2013,1,0,,13/03/2020,NULL,K,72,,600,1
4258990,01/01/2022,Entity 6," 1,936.18 ",14/12/2018,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,20/09/2020,29/03/2021,29/03/2021,12/04/2021,,11/12/2015,1,0,,,Subregion_25,M,58,,0,0
4259644,01/01/2022,Entity 6," 25,730.78 ",14/12/2018,2,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,,,,,,08/10/2012,1,0,,,Subregion_49,K,40,,0,0
4258577,01/01/2022,Entity 6," 1,400.19 ",14/12/2018,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,06/09/2020,11/12/2020,28/03/2021,04/04/2021,,10/06/2016,1,0,,,Subregion_28,K,36,,0,0
4276351,01/01/2022,Entity 7," 14,380.88 ",09/12/2014,2,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,18/09/2015,12/10/2015,06/12/2015,11/02/2018,23/06/2018,21/08/2011,1,0,,,Subregion_21,M,47,,0,0
4276562,01/01/2022,Entity 7," 4,232.17 ",09/12/2014,1,1,,0,0,0,0,0,0,0,0,banking,28/12/2021,4,28/12/2021,0,0,,,,,,31/03/2013,1,0,,,NULL,M,65,,200,1
4276570,01/01/2022,Entity 7, 444.04 ,09/12/2014,5,1,,0,0,0,0,0,0,0,0,banking,10/12/2021,6,,0,0,18/09/2015,15/11/2015,26/01/2016,31/01/2016,,20/01/2013,1,0,,,Subregion_30,K,56,,100,1
4276599,01/01/2022,Entity 8," 51,631.36 ",27/06/2015,1,1,,0,0,0,0,0,0,0,0,banking,,0,,0,0,,,23/11/2021,08/01/2022,23/06/2018,18/10/2012,1,0,,,Subregion_65,K,36,,0,0
